7795
68
2
0
9829
68
2
0
2
5
0
3
2
5
0
3
12883
68
2
0
2
5
0
3
2
5
0
3
2
5
0
3
2
5
0
3
2
5
0
3
2
5
0
3
2
5
0
3
2
5
0
3
2
5
0
3
2
5
0
3
24342
68
2
0
