a,10,5,8,5,6,5,11,6,8,6,5,5,9,5,8,5,5,5,8,5,8,5,5,4,8,5,8,6,6,4,8,5,7,5,5,5,8,5,8,5,5,4,8,5,7,5,5,5,8,5,7,5,5,5,8,5,8,5,5,4,8,5,8,5,5,5,11,6,9,5,5,4,11,5,8,32,21,10,11,11,11,11,11,11,10,11,11,11,11,10,11,11,11,11,11,11,11,10,11,11,10,11,11,11,11,10,10,10,11,10,11,11,10,11,11,11,11,11,11,11,11,10,10,11,11,11,11,11,11,11,11,11,11,10,10,11,11,10,10,11,11,11,10,11,11,11,11,11,11,11,10,11,12,11,11,11,11,11,11,11,11,11,11,10,11,10,11,11,11,11,11,11,11,10,11,11,11,11,11,10,11,11,10,10,11,11,11,10,11,11,10,11,11,11,10,11,11,10,11,11,10,11,10,11,11,11,11,11,11,11,11,10,11,10,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,10,11,11,10,11,11,11,10,11,11,10,11,11,11,11,11,11,10,11,11,11,10,10,11,11,11,11,11,11,11,11,10,11,10,10,11,12,11,11,11,11,11,11,11,11,10,11,10,11,11,11,10,11,10,10,10,10,11,10,11,11,10,11,10,11,10,11,10,10,10,11,11,11,10,10,11,11,11,10,11,11,12,10,11,11,11,12,12,12,12,14,12,12,14,11,11,12,11,11,11,11,11,11,10,11,11,10,10,11,11,10,11,10,11,11,11,11,10,11,12,11,11,11,11,11,10,10,12,11,11,11,11,11,10,15,40,19,18,18,18,17,17,17,17,18,17,18,17,17,17,17,17,18,17,17,22,17,17,18,17,17,19,17,17,18,17,17,17,18,17,17,17,18,17,17,17,17,23,18,18,17,17,17,17,17,17,16,17,24,17,17,17,18,17,18,17,17,18,17,17,18,17,18,17,18,17,17,17,17,17,18,17,18,21,17,17,17,18,17,17,17,17,17,17,17,17,17,23,18,18,17,17,18,17,17,17,17,17,17,17,17,20,17,17,17,17,17,17,17,17,17,17,17,17,17,22,17,17,17,17,23,19,18,17,18,18,17,17,18,17,17,17,17,17,17,17,17,17,18,17,17,16,23,17,17,17,17,17,17,17,17,23,17,17,17,17,17,17,17,17,23,17,18,17,18,17,17,17,34,18,17,17,17,17,18,17,17,17,17,17,17,16,17,18,17,17,17,17,17,17,17,17,21,18,17,17,17,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,78,19,17,17,16,16,16,16,16,16,16,16,17,18,18,16,16,359,23,19,17,16,17,19,17,17,17,16,16,17,17,18,15,16,17,17,16,18,18,19,18,19,17,18,19,19,26,27,31,36,33,31,32,30,36,32,32,32,31,36,31,21,19,19,19,20,19,19,20,18,20,20,19,19,19,19,19,19,19,20,20,19,20,20,20,19,20,20,19,20,27,23,21,22,23,23,22,21,21,21,21,23,21,19,20,20,21,19,19,19,20,20,18,58,20,19,19,19,20,19,18,18,20,118,20,19,18,18,19,18,20,19,18,18,20,19,19,18,24,19,19,19,19,19,20,17,17,20,20,18,20,18,31,19,18,18,21,19,17,17,18,21,19,21,19,16,15,17,22,17,18,17,17,17,17,17,17,17,18,18,17,17,17,17,17,17,17,17,18,18,17,17,17,18,18,18,17,17,18,17,17,17,17,18,17,17,18,18,17,17,18,17,17,17,17,17,16,18,17,17,17,22,18,17,17,17,18,17,17,17,23,17,17,17,18,17,17,16,17,17,18,17,17,17,17,17,17,16,18,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,21,17,17,17,17,17,17,17,17,17,18,19,19,17,18,17,17,17,17,17,17,16,17,17,17,17,18,17,23,17,17,17,17,17,17,18,17,17,18,17,17,18,17,17,17,17,17,17,17,17,18,17,21,17,17,17,17,17,18,18,17,17,17,17,18,17,17,17,17,17,17,17,18,17,17,17,17,17,23,17,18,17,16,17,18,18,17,17,17,16,18,17,18,17,17,17,17,17,16,20,17,17,17,17,17,19,18,19,26,18,16,17,16,16,17,16,16,16,16,16,16,17,17,16,16,16,16,16,18,16,16,16,16,17,17,16,16,16,17,16,16,16,16,16,16,16,17,18,18,19,18,21,20,17,17,16,16,18,19,17,16,17,16,16,16,17,20,17,17,16,17,16,18,17,17,17,17,17,17,17,18,17,17,17,17,17,16,17,17,17,17,17,17,18,18,17,17,17,17,18,18,17,18,22,17,17,17,17,17,17,17,17,7,29,24,32,21,25,31,21,21,24,23,22,25,22,21,20,5,24,30,5,25,22,26
b,1449018814937434,1449018814937459,1449018814937755,1449018814937776,1449018814937823,1449018814937839,1449018814941456,1449018814941483,1449018814941756,1449018814941777,1449018814941821,1449018814941837,1449018814942379,1449018814942401,1449018814942627,1449018814942648,1449018814942690,1449018814942706,1449018814943194,1449018814943215,1449018814943439,1449018814943460,1449018814943502,1449018814943517,1449018814944012,1449018814944033,1449018814944260,1449018814944280,1449018814944324,1449018814944340,1449018814944830,1449018814944851,1449018814945081,1449018814945101,1449018814945144,1449018814945160,1449018814946437,1449018814946459,1449018814946700,1449018814946721,1449018814946764,1449018814946779,1449018814947268,1449018814947290,1449018814947519,1449018814947539,1449018814947583,1449018814947598,1449018814948085,1449018814948105,1449018814948331,1449018814948352,1449018814948393,1449018814948409,1449018814948905,1449018814948927,1449018814949153,1449018814949173,1449018814949216,1449018814949231,1449018814949722,1449018814949744,1449018814949967,1449018814949987,1449018814950029,1449018814950045,1449018814950558,1449018814950584,1449018814950846,1449018814950869,1449018814950913,1449018814950928,1449018814951542,1449018814951569,1449018815144692,1449018815144714,1449018815144911,1449018815144941,1449018815144958,1449018815144977,1449018815144995,1449018815145014,1449018815145032,1449018815145050,1449018815145068,1449018815145086,1449018815145103,1449018815145121,1449018815145139,1449018815145156,1449018815145174,1449018815145191,1449018815145208,1449018815145227,1449018815145244,1449018815145262,1449018815145280,1449018815145298,1449018815145315,1449018815145333,1449018815145350,1449018815145368,1449018815145386,1449018815145404,1449018815145421,1449018815145439,1449018815145456,1449018815145474,1449018815145491,1449018815145509,1449018815145526,1449018815145544,1449018815145562,1449018815145579,1449018815145597,1449018815145614,1449018815145632,1449018815145649,1449018815145667,1449018815145684,1449018815145702,1449018815145720,1449018815145736,1449018815145753,1449018815145771,1449018815145789,1449018815145806,1449018815145823,1449018815145841,1449018815145858,1449018815145876,1449018815145893,1449018815145911,1449018815145928,1449018815145946,1449018815145963,1449018815145980,1449018815145998,1449018815146015,1449018815146032,1449018815146049,1449018815146067,1449018815146085,1449018815146103,1449018815146120,1449018815146138,1449018815146157,1449018815146174,1449018815146192,1449018815146209,1449018815146226,1449018815146243,1449018815146266,1449018815146286,1449018815146304,1449018815146322,1449018815146340,1449018815146358,1449018815146375,1449018815146393,1449018815146410,1449018815146427,1449018815146445,1449018815146463,1449018815146480,1449018815146498,1449018815146515,1449018815146532,1449018815146550,1449018815146567,1449018815146585,1449018815146602,1449018815146620,1449018815146637,1449018815146654,1449018815146672,1449018815146690,1449018815146707,1449018815146725,1449018815146742,1449018815146761,1449018815146779,1449018815146797,1449018815146814,1449018815146831,1449018815146848,1449018815146865,1449018815146883,1449018815146900,1449018815146917,1449018815146935,1449018815146952,1449018815146969,1449018815146986,1449018815147004,1449018815147021,1449018815147039,1449018815147056,1449018815147073,1449018815147091,1449018815147108,1449018815147126,1449018815147144,1449018815147161,1449018815147178,1449018815147196,1449018815147214,1449018815147231,1449018815147249,1449018815147266,1449018815147283,1449018815147301,1449018815147318,1449018815147336,1449018815147353,1449018815147371,1449018815147388,1449018815147407,1449018815147425,1449018815147442,1449018815147459,1449018815147477,1449018815147494,1449018815147512,1449018815147530,1449018815147547,1449018815147564,1449018815147582,1449018815147599,1449018815147617,1449018815147634,1449018815147651,1449018815147669,1449018815147686,1449018815147704,1449018815147721,1449018815147739,1449018815147757,1449018815147774,1449018815147792,1449018815147809,1449018815147827,1449018815147844,1449018815147861,1449018815147879,1449018815147896,1449018815147914,1449018815147932,1449018815147949,1449018815147967,1449018815147984,1449018815148002,1449018815148019,1449018815148038,1449018815148057,1449018815148074,1449018815148091,1449018815148109,1449018815148126,1449018815148144,1449018815148161,1449018815148179,1449018815148196,1449018815148214,1449018815148231,1449018815148249,1449018815148266,1449018815148283,1449018815148301,1449018815148318,1449018815148336,1449018815148353,1449018815148371,1449018815148388,1449018815148405,1449018815148423,1449018815148440,1449018815148458,1449018815148475,1449018815148492,1449018815148510,1449018815148528,1449018815148545,1449018815148563,1449018815148580,1449018815148598,1449018815148616,1449018815148634,1449018815148651,1449018815148669,1449018815148687,1449018815148704,1449018815148722,1449018815148739,1449018815148757,1449018815148774,1449018815148791,1449018815148808,1449018815148826,1449018815148842,1449018815148860,1449018815148877,1449018815148894,1449018815148911,1449018815148929,1449018815148947,1449018815148964,1449018815148981,1449018815148998,1449018815149016,1449018815149033,1449018815149050,1449018815149067,1449018815149084,1449018815149101,1449018815149118,1449018815149136,1449018815149153,1449018815149170,1449018815149187,1449018815149204,1449018815149222,1449018815149240,1449018815149256,1449018815149274,1449018815149293,1449018815149313,1449018815149331,1449018815149349,1449018815149367,1449018815149386,1449018815149406,1449018815149426,1449018815149446,1449018815149466,1449018815149488,1449018815149506,1449018815149526,1449018815149547,1449018815149565,1449018815149583,1449018815149603,1449018815149620,1449018815149637,1449018815149655,1449018815149672,1449018815149690,1449018815149707,1449018815149724,1449018815149741,1449018815149759,1449018815149776,1449018815149793,1449018815149811,1449018815149828,1449018815149846,1449018815149863,1449018815149880,1449018815149897,1449018815149915,1449018815149932,1449018815149950,1449018815149967,1449018815149986,1449018815150004,1449018815150022,1449018815150040,1449018815150057,1449018815150075,1449018815150093,1449018815150110,1449018815150127,1449018815150145,1449018815150163,1449018815150181,1449018815150198,1449018815150216,1449018815150233,1449018815150250,1449018815150273,1449018815150327,1449018815150360,1449018815150393,1449018815150425,1449018815150457,1449018815150489,1449018815150521,1449018815150552,1449018815150584,1449018815150616,1449018815150647,1449018815150679,1449018815150711,1449018815150742,1449018815150772,1449018815150804,1449018815150835,1449018815150867,1449018815150898,1449018815150931,1449018815150967,1449018815150999,1449018815151030,1449018815151062,1449018815151093,1449018815151124,1449018815151157,1449018815151188,1449018815151219,1449018815151251,1449018815151282,1449018815151320,1449018815151351,1449018815151384,1449018815151414,1449018815151445,1449018815151476,1449018815151508,1449018815151540,1449018815151571,1449018815151602,1449018815151634,1449018815151671,1449018815151702,1449018815151734,1449018815151765,1449018815151796,1449018815151827,1449018815151858,1449018815151889,1449018815151920,1449018815151950,1449018815151981,1449018815152019,1449018815152051,1449018815152081,1449018815152114,1449018815152145,1449018815152176,1449018815152208,1449018815152239,1449018815152270,1449018815152302,1449018815152333,1449018815152365,1449018815152396,1449018815152428,1449018815152459,1449018815152490,1449018815152521,1449018815152553,1449018815152583,1449018815152614,1449018815152645,1449018815152676,1449018815152707,1449018815152738,1449018815152770,1449018815152805,1449018815152836,1449018815152867,1449018815152897,1449018815152929,1449018815152960,1449018815152991,1449018815153022,1449018815153053,1449018815153091,1449018815153122,1449018815153153,1449018815153183,1449018815153214,1449018815153252,1449018815153285,1449018815153317,1449018815153348,1449018815153379,1449018815153411,1449018815153442,1449018815153473,1449018815153504,1449018815153542,1449018815153573,1449018815153604,1449018815153635,1449018815153666,1449018815153702,1449018815153733,1449018815153764,1449018815153795,1449018815153826,1449018815153857,1449018815153889,1449018815153920,1449018815153951,1449018815153982,1449018815154014,1449018815154045,1449018815154075,1449018815154106,1449018815154142,1449018815154173,1449018815154204,1449018815154235,1449018815154270,1449018815154309,1449018815154343,1449018815154375,1449018815154407,1449018815154440,1449018815154472,1449018815154503,1449018815154534,1449018815154565,1449018815154597,1449018815154628,1449018815154660,1449018815154691,1449018815154722,1449018815154753,1449018815154784,1449018815154816,1449018815154847,1449018815154879,1449018815154910,1449018815154941,1449018815154972,1449018815155009,1449018815155040,1449018815155072,1449018815155103,1449018815155134,1449018815155165,1449018815155196,1449018815155227,1449018815155258,1449018815155296,1449018815155327,1449018815155358,1449018815155390,1449018815155421,1449018815155452,1449018815155483,1449018815155514,1449018815155545,1449018815155583,1449018815155615,1449018815155647,1449018815155677,1449018815155710,1449018815155741,1449018815155772,1449018815155802,1449018815155851,1449018815155883,1449018815155914,1449018815155946,1449018815155978,1449018815156009,1449018815156041,1449018815156072,1449018815156103,1449018815156134,1449018815156172,1449018815156203,1449018815156234,1449018815156265,1449018815156295,1449018815156327,1449018815156358,1449018815156389,1449018815156420,1449018815156451,1449018815156482,1449018815156513,1449018815156544,1449018815156575,1449018815156610,1449018815156642,1449018815156673,1449018815156704,1449018815156735,1449018815156769,1449018815156801,1449018815156832,1449018815156863,1449018815156900,1449018815156932,1449018815156963,1449018815156994,1449018815157025,1449018815157057,1449018815157088,1449018815157119,1449018815157150,1449018815157181,1449018815157219,1449018815157251,1449018815157284,1449018815157380,1449018815157413,1449018815157443,1449018815157474,1449018815157503,1449018815157533,1449018815157563,1449018815157591,1449018815157621,1449018815157650,1449018815157679,1449018815157708,1449018815157745,1449018815157827,1449018815157859,1449018815157889,1449018815157918,1449018815158294,1449018815158331,1449018815158368,1449018815158399,1449018815158429,1449018815158460,1449018815158493,1449018815158524,1449018815158554,1449018815158585,1449018815158614,1449018815158642,1449018815158674,1449018815158703,1449018815158735,1449018815158763,1449018815158792,1449018815158824,1449018815158855,1449018815158883,1449018815158916,1449018815158950,1449018815158983,1449018815159017,1449018815159052,1449018815159084,1449018815159118,1449018815159152,1449018815159186,1449018815159227,1449018815159278,1449018815159332,1449018815159393,1449018815159450,1449018815159505,1449018815159564,1449018815159619,1449018815159682,1449018815159739,1449018815159798,1449018815159854,1449018815159910,1449018815159971,1449018815160028,1449018815160064,1449018815160098,1449018815160132,1449018815160167,1449018815160202,1449018815160236,1449018815160270,1449018815160307,1449018815160341,1449018815160377,1449018815160413,1449018815160446,1449018815160481,1449018815160515,1449018815160549,1449018815160583,1449018815160618,1449018815160652,1449018815160688,1449018815160724,1449018815160758,1449018815160793,1449018815160829,1449018815160865,1449018815160900,1449018815160936,1449018815160970,1449018815161004,1449018815161043,1449018815161087,1449018815161129,1449018815161167,1449018815161207,1449018815161247,1449018815161287,1449018815161327,1449018815161364,1449018815161402,1449018815161440,1449018815161478,1449018815161519,1449018815161556,1449018815161591,1449018815161626,1449018815161669,1449018815161705,1449018815161740,1449018815161776,1449018815161810,1449018815161846,1449018815161882,1449018815161915,1449018815161990,1449018815162025,1449018815162060,1449018815162095,1449018815162136,1449018815162172,1449018815162206,1449018815162240,1449018815162278,1449018815162314,1449018815162447,1449018815162483,1449018815162517,1449018815162551,1449018815162584,1449018815162617,1449018815162658,1449018815162695,1449018815162729,1449018815162762,1449018815162795,1449018815162831,1449018815162864,1449018815162898,1449018815162931,1449018815162971,1449018815163004,1449018815163039,1449018815163073,1449018815163108,1449018815163145,1449018815163179,1449018815163211,1449018815163243,1449018815163278,1449018815163314,1449018815163347,1449018815163382,1449018815166280,1449018815166330,1449018815166364,1449018815166396,1449018815166431,1449018815166467,1449018815166502,1449018815166532,1449018815166564,1449018815166598,1449018815166636,1449018815166672,1449018815166707,1449018815166742,1449018815166770,1449018815166801,1449018815166832,1449018815166870,1449018815166901,1449018815166933,1449018815166964,1449018815166995,1449018815167027,1449018815167058,1449018815167089,1449018815167120,1449018815167151,1449018815167190,1449018815167222,1449018815167254,1449018815167285,1449018815167316,1449018815167347,1449018815167378,1449018815167409,1449018815167440,1449018815167471,1449018815167503,1449018815167534,1449018815167565,1449018815167596,1449018815167627,1449018815167658,1449018815167690,1449018815167722,1449018815167753,1449018815167784,1449018815167816,1449018815167847,1449018815167878,1449018815167908,1449018815167941,1449018815167974,1449018815168005,1449018815168036,1449018815168068,1449018815168100,1449018815168131,1449018815168162,1449018815168194,1449018815168231,1449018815168262,1449018815168293,1449018815168323,1449018815168354,1449018815168384,1449018815168416,1449018815168447,1449018815168478,1449018815168508,1449018815168544,1449018815168577,1449018815168607,1449018815168637,1449018815168669,1449018815168701,1449018815168732,1449018815168762,1449018815168793,1449018815168830,1449018815168860,1449018815168891,1449018815168921,1449018815168953,1449018815168984,1449018815169015,1449018815169045,1449018815169076,1449018815169116,1449018815169148,1449018815169178,1449018815169209,1449018815169239,1449018815169271,1449018815169302,1449018815169332,1449018815169362,1449018815169394,1449018815169425,1449018815169456,1449018815169486,1449018815169517,1449018815169548,1449018815169579,1449018815169610,1449018815169641,1449018815169671,1449018815169703,1449018815169734,1449018815169765,1449018815169796,1449018815169827,1449018815169858,1449018815169889,1449018815169919,1449018815169954,1449018815169986,1449018815170016,1449018815170047,1449018815170077,1449018815170109,1449018815170140,1449018815170170,1449018815170201,1449018815170239,1449018815170283,1449018815170317,1449018815170350,1449018815170382,1449018815170415,1449018815170446,1449018815170478,1449018815170509,1449018815170540,1449018815170571,1449018815170602,1449018815170632,1449018815170663,1449018815170694,1449018815170725,1449018815170756,1449018815170788,1449018815170818,1449018815170856,1449018815170887,1449018815170918,1449018815170949,1449018815170980,1449018815171011,1449018815171042,1449018815171074,1449018815171104,1449018815171142,1449018815171174,1449018815171205,1449018815171236,1449018815171268,1449018815171299,1449018815171330,1449018815171361,1449018815171391,1449018815171423,1449018815171462,1449018815171493,1449018815171524,1449018815171556,1449018815171588,1449018815171622,1449018815171654,1449018815171685,1449018815171716,1449018815171747,1449018815171779,1449018815171810,1449018815171843,1449018815171874,1449018815171904,1449018815171935,1449018815171966,1449018815171999,1449018815172030,1449018815172061,1449018815172092,1449018815172122,1449018815172153,1449018815172184,1449018815172216,1449018815172247,1449018815172285,1449018815172316,1449018815172347,1449018815172379,1449018815172409,1449018815172445,1449018815172477,1449018815172509,1449018815172539,1449018815172569,1449018815172602,1449018815172634,1449018815172666,1449018815172697,1449018815172727,1449018815172759,1449018815172789,1449018815172821,1449018815172852,1449018815172884,1449018815172914,1449018815172946,1449018815172977,1449018815173008,1449018815173039,1449018815173069,1449018815173104,1449018815173135,1449018815173166,1449018815173197,1449018815173228,1449018815173261,1449018815173294,1449018815173327,1449018815173362,1449018815173408,1449018815173440,1449018815173470,1449018815173500,1449018815173530,1449018815173560,1449018815173590,1449018815173619,1449018815173648,1449018815173676,1449018815173706,1449018815173734,1449018815173764,1449018815173796,1449018815173827,1449018815173856,1449018815173886,1449018815173914,1449018815173943,1449018815173972,1449018815174004,1449018815174033,1449018815174062,1449018815174092,1449018815174122,1449018815174152,1449018815174182,1449018815174211,1449018815174241,1449018815174274,1449018815174305,1449018815174335,1449018815174363,1449018815174393,1449018815174422,1449018815174451,1449018815174480,1449018815174510,1449018815174540,1449018815174573,1449018815174606,1449018815174639,1449018815174672,1449018815174707,1449018815174741,1449018815174776,1449018815174806,1449018815174835,1449018815174867,1449018815174900,1449018815174933,1449018815174963,1449018815174992,1449018815175022,1449018815175051,1449018815175079,1449018815175110,1449018815175139,1449018815175173,1449018815175203,1449018815175232,1449018815175262,1449018815175293,1449018815175324,1449018815175357,1449018815175388,1449018815175419,1449018815175451,1449018815175482,1449018815175513,1449018815175543,1449018815175582,1449018815175613,1449018815175644,1449018815175675,1449018815175706,1449018815175737,1449018815175768,1449018815175799,1449018815175830,1449018815175860,1449018815175891,1449018815175922,1449018815175953,1449018815175983,1449018815176016,1449018815176048,1449018815176078,1449018815176109,1449018815176140,1449018815176171,1449018815176202,1449018815176235,1449018815176267,1449018815176298,1449018815176335,1449018815176367,1449018815176398,1449018815176429,1449018815176461,1449018815176492,1449018815176523,1449018815176554,1449018815278635,1449018815278657,1449018815278694,1449018815278725,1449018815278767,1449018815278794,1449018815278828,1449018815278871,1449018815278899,1449018815278926,1449018815278958,1449018815278987,1449018815279018,1449018815279050,1449018815279651,1449018815279727,1449018815279756,1449018815279769,1449018815279800,1449018815279865,1449018815279878,1449018815279911,1449018815279965
e,0,0,0,0,0,0,11,6,8,6,5,5,9,5,8,5,5,5,8,5,8,5,5,4,8,5,8,6,6,4,8,5,7,5,5,5,8,5,8,5,5,4,8,5,7,5,5,5,8,5,7,5,5,5,8,5,8,5,5,4,8,5,8,5,5,5,11,6,9,5,5,4,11,5,8,32,21,10,11,11,11,11,11,11,10,11,11,11,11,10,11,11,11,11,11,11,11,10,11,11,10,11,11,11,11,10,10,10,11,10,11,11,10,11,11,11,11,11,11,11,11,10,10,11,11,11,11,11,11,11,11,11,11,10,10,11,11,10,10,11,11,11,10,11,11,11,11,11,11,11,10,11,12,11,11,11,11,11,11,11,11,11,11,10,11,10,11,11,11,11,11,11,11,10,11,11,11,11,11,10,11,11,10,10,11,11,11,10,11,11,10,11,11,11,10,11,11,10,11,11,10,11,10,11,11,11,11,11,11,11,11,10,11,10,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,10,11,11,10,11,11,11,10,11,11,10,11,11,11,11,11,11,10,11,11,11,10,10,11,11,11,11,11,11,11,11,10,11,10,10,11,12,11,11,11,11,11,11,11,11,10,11,10,11,11,11,10,11,10,10,10,10,11,10,11,11,10,11,10,11,10,11,10,10,10,11,11,11,10,10,11,11,11,10,11,11,12,10,11,11,11,12,12,12,12,14,12,12,14,11,11,12,11,11,11,11,11,11,10,11,11,10,10,11,11,10,11,10,11,11,11,11,10,11,12,11,11,11,11,11,10,10,12,11,11,11,11,11,10,15,19,16,15,15,15,15,14,15,15,15,15,15,15,15,14,15,14,15,14,14,16,15,14,15,14,14,16,15,14,15,14,15,15,16,15,14,14,15,15,15,14,15,16,15,15,14,14,14,14,14,15,14,14,17,15,14,15,15,14,15,14,15,15,15,15,15,14,15,14,15,14,14,14,14,14,15,14,15,15,14,14,14,15,15,15,15,14,14,14,15,14,14,17,15,15,15,14,15,14,14,15,15,14,15,14,15,14,14,14,14,15,14,15,15,15,15,14,15,14,14,16,14,14,14,14,18,17,15,15,15,15,14,14,15,15,14,14,15,14,14,14,14,14,15,14,14,14,16,14,15,14,15,14,14,15,14,17,15,15,15,14,14,14,14,15,16,14,15,14,15,14,14,14,15,15,14,15,14,14,15,14,14,14,14,15,14,14,14,15,14,14,14,14,15,14,14,15,15,15,14,14,15,15,15,14,14,14,15,14,15,14,15,15,14,14,14,14,15,16,18,17,14,14,14,14,14,14,14,14,14,14,14,15,15,14,14,17,20,16,14,14,14,16,15,14,15,13,13,14,14,16,13,14,14,15,13,15,15,16,16,16,14,15,16,16,17,22,26,26,28,27,27,26,27,27,27,26,27,25,27,19,16,16,16,17,16,16,16,16,17,16,16,17,16,16,16,16,16,18,17,16,17,17,17,16,17,17,16,17,19,19,18,18,20,19,18,18,17,17,18,16,18,16,17,17,18,16,16,16,17,17,16,16,17,16,16,16,17,16,16,15,17,16,17,16,15,15,15,16,17,16,15,15,17,16,16,15,18,16,16,16,17,17,18,15,15,17,17,15,17,16,29,16,16,15,18,16,15,15,15,17,16,18,17,14,13,15,15,15,15,15,15,15,14,14,14,15,15,15,15,15,14,14,15,14,15,15,15,15,14,15,14,15,15,15,15,14,15,14,14,14,15,15,15,14,15,15,15,14,15,14,14,14,14,14,14,15,14,14,14,16,15,14,14,14,15,15,14,14,16,14,14,14,15,14,15,14,14,14,15,14,14,14,14,15,14,14,15,14,14,14,15,14,14,14,14,14,15,14,15,14,15,14,14,14,15,15,14,14,14,15,14,14,15,14,15,16,16,14,16,15,15,14,14,14,15,14,14,14,14,14,15,14,17,15,14,14,14,15,14,15,14,14,15,14,14,15,15,14,14,14,14,15,14,14,15,14,15,14,15,14,15,15,15,15,14,14,15,14,15,14,14,15,14,14,14,14,15,14,15,14,14,14,16,15,15,14,14,15,15,15,14,14,15,14,14,15,15,14,14,14,14,14,14,14,15,14,14,15,15,15,16,16,19,15,14,14,14,14,14,13,14,13,14,13,13,14,14,14,14,13,14,13,16,14,14,14,14,14,15,14,14,14,15,14,13,14,14,14,14,13,14,15,16,16,15,17,18,14,14,13,13,16,16,14,14,14,13,13,14,14,17,14,14,13,14,14,15,15,15,15,15,14,14,15,15,14,14,15,14,14,14,14,14,14,14,14,14,15,15,14,14,14,14,15,15,15,15,16,15,14,14,15,15,14,14,14,7,29,24,32,21,25,31,21,21,24,23,22,25,22,21,20,5,24,30,5,25,22,26
